imo,ts,lat,lon,sog_kn,cog_deg
9700001,2025-08-30T03:17:56.221270Z,-20.006,104.754,12.0,287.0
9700001,2025-08-30T04:17:56.221270Z,-19.993,104.89,8.1,25.0
9700001,2025-08-30T05:17:56.221270Z,-19.972,104.908,13.2,226.0
9700001,2025-08-30T06:17:56.221270Z,-19.944,104.964,11.7,301.0
9700001,2025-08-30T07:17:56.221270Z,-19.919,104.926,10.3,63.0
9700001,2025-08-30T08:17:56.221270Z,-19.863,105.093,10.9,39.0
9700001,2025-08-30T09:17:56.221270Z,-19.828,105.237,15.8,352.0
9700001,2025-08-30T10:17:56.221270Z,-19.812,105.329,14.3,159.0
9700001,2025-08-30T11:17:56.221270Z,-19.805,105.408,14.3,356.0
9700001,2025-08-30T12:17:56.221270Z,-19.746,105.508,10.1,304.0
9700001,2025-08-30T13:17:56.221270Z,-19.701,105.601,15.9,0.0
9700001,2025-08-30T14:17:56.221270Z,-19.671,105.519,14.8,261.0
9700001,2025-08-30T15:17:56.221270Z,-19.61,105.522,14.4,248.0
9700001,2025-08-30T16:17:56.221270Z,-19.61,105.625,13.2,262.0
9700001,2025-08-30T17:17:56.221270Z,-19.572,105.636,7.8,150.0
9700001,2025-08-30T18:17:56.221270Z,-19.554,105.756,12.5,217.0
9700001,2025-08-30T19:17:56.221270Z,-19.519,105.857,9.8,97.0
9700001,2025-08-30T20:17:56.221270Z,-19.503,105.94,12.6,237.0
9700001,2025-08-30T21:17:56.221270Z,-19.494,106.073,7.8,295.0
9700001,2025-08-30T22:17:56.221270Z,-19.436,106.151,16.9,221.0
9700001,2025-08-30T23:17:56.221270Z,-19.405,106.178,13.0,64.0
9700001,2025-08-31T00:17:56.221270Z,-19.385,106.191,9.0,276.0
9700001,2025-08-31T01:17:56.221270Z,-19.409,106.217,5.9,244.0
9700001,2025-08-31T02:17:56.221270Z,-19.354,106.271,16.6,223.0
9700001,2025-08-31T03:17:56.221270Z,-19.32,106.316,11.1,149.0
9700001,2025-08-31T04:17:56.221270Z,-19.304,106.393,13.6,280.0
9700001,2025-08-31T05:17:56.221270Z,-19.251,106.432,12.1,155.0
9700001,2025-08-31T06:17:56.221270Z,-19.24,106.59,9.7,325.0
9700001,2025-08-31T07:17:56.221270Z,-19.233,106.529,13.4,331.0
9700001,2025-08-31T08:17:56.221270Z,-19.204,106.628,12.6,105.0
9700001,2025-08-31T09:17:56.221270Z,-19.21,106.714,11.5,179.0
9700001,2025-08-31T10:17:56.221270Z,-19.165,106.82,15.7,42.0
9700001,2025-08-31T11:17:56.221270Z,-19.122,106.896,14.7,117.0
9700001,2025-08-31T12:17:56.221270Z,-19.152,106.922,15.2,240.0
9700001,2025-08-31T13:17:56.221270Z,-19.118,107.001,12.6,298.0
9700001,2025-08-31T14:17:56.221270Z,-19.088,107.03,16.3,72.0
9700001,2025-08-31T15:17:56.221270Z,-19.079,107.168,12.9,178.0
9700001,2025-08-31T16:17:56.221270Z,-19.061,107.3,10.0,47.0
9700002,2025-08-23T09:17:56.224294Z,14.673,-2.005,10.5,248.0
9700002,2025-08-23T10:17:56.224294Z,14.692,-1.915,14.7,114.0
9700002,2025-08-23T11:17:56.224294Z,14.687,-1.827,10.4,295.0
9700002,2025-08-23T12:17:56.224294Z,14.757,-1.85,11.1,12.0
9700002,2025-08-23T13:17:56.224294Z,14.761,-1.83,10.8,271.0
9700002,2025-08-23T14:17:56.224294Z,14.786,-1.733,11.9,125.0
9700002,2025-08-23T15:17:56.224294Z,14.789,-1.743,11.2,120.0
9700002,2025-08-23T16:17:56.224294Z,14.834,-1.62,12.7,328.0
9700002,2025-08-23T17:17:56.224294Z,14.895,-1.609,11.5,268.0
9700002,2025-08-23T18:17:56.224294Z,14.941,-1.533,14.2,125.0
9700002,2025-08-23T19:17:56.224294Z,14.942,-1.534,13.0,325.0
9700002,2025-08-23T20:17:56.224294Z,14.965,-1.499,7.9,252.0
9700002,2025-08-23T21:17:56.224294Z,14.932,-1.486,8.7,173.0
9700002,2025-08-23T22:17:56.224294Z,14.958,-1.374,8.1,336.0
9700002,2025-08-23T23:17:56.224294Z,14.925,-1.354,12.2,296.0
9700002,2025-08-24T00:17:56.224294Z,14.882,-1.277,9.6,211.0
9700002,2025-08-24T01:17:56.224294Z,14.904,-1.195,11.7,311.0
9700002,2025-08-24T02:17:56.224294Z,14.921,-1.182,13.5,267.0
9700002,2025-08-24T03:17:56.224294Z,14.971,-1.133,14.8,244.0
9700002,2025-08-24T04:17:56.224294Z,15.045,-1.134,6.9,257.0
9700002,2025-08-24T05:17:56.224294Z,15.043,-1.078,9.4,266.0
9700002,2025-08-24T06:17:56.224294Z,15.118,-0.951,12.2,302.0
9700002,2025-08-24T07:17:56.224294Z,15.136,-0.845,11.0,351.0
9700002,2025-08-24T08:17:56.224294Z,15.142,-0.812,10.8,187.0
9700002,2025-08-24T09:17:56.224294Z,15.151,-0.738,10.8,156.0
9700002,2025-08-24T10:17:56.224294Z,15.216,-0.684,17.5,200.0
9700002,2025-08-24T11:17:56.224294Z,15.301,-0.637,7.8,289.0
9700002,2025-08-24T12:17:56.224294Z,15.302,-0.634,6.5,314.0
9700002,2025-08-24T13:17:56.224294Z,15.267,-0.538,17.5,155.0
9700002,2025-08-24T14:17:56.224294Z,15.298,-0.508,14.1,244.0
9700002,2025-08-24T15:17:56.224294Z,15.314,-0.402,11.9,175.0
9700002,2025-08-24T16:17:56.224294Z,15.372,-0.417,12.2,64.0
9700002,2025-08-24T17:17:56.224294Z,15.395,-0.24,13.8,60.0
9700002,2025-08-24T18:17:56.224294Z,15.433,-0.179,12.1,232.0
9700002,2025-08-24T19:17:56.224294Z,15.44,-0.119,10.7,309.0
9700002,2025-08-24T20:17:56.224294Z,15.494,-0.097,12.4,165.0
9700002,2025-08-24T21:17:56.224294Z,15.492,-0.099,14.4,69.0
9700002,2025-08-24T22:17:56.224294Z,15.513,-0.076,7.8,198.0
9700002,2025-08-24T23:17:56.224294Z,15.513,-0.082,12.1,279.0
9700002,2025-08-25T00:17:56.224294Z,15.487,-0.101,12.8,36.0
9700002,2025-08-25T01:17:56.224294Z,15.523,-0.043,14.6,164.0
9700002,2025-08-25T02:17:56.224294Z,15.55,0.039,10.4,262.0
9700002,2025-08-25T03:17:56.224294Z,15.52,0.047,7.7,252.0
9700002,2025-08-25T04:17:56.224294Z,15.535,0.139,11.6,236.0
9700002,2025-08-25T05:17:56.224294Z,15.509,0.128,12.8,35.0
9700002,2025-08-25T06:17:56.224294Z,15.516,0.238,9.6,88.0
9700002,2025-08-25T07:17:56.224294Z,15.5,0.273,15.8,184.0
9700002,2025-08-25T08:17:56.224294Z,15.466,0.371,16.6,11.0
9700002,2025-08-25T09:17:56.224294Z,15.459,0.464,16.9,62.0
9700002,2025-08-25T10:17:56.224294Z,15.43,0.552,13.0,247.0
9700002,2025-08-25T11:17:56.224294Z,15.489,0.624,15.3,247.0
9700002,2025-08-25T12:17:56.224294Z,15.521,0.629,12.6,358.0
9700002,2025-08-25T13:17:56.224294Z,15.498,0.61,14.4,135.0
9700002,2025-08-25T14:17:56.224294Z,15.553,0.62,12.1,119.0
9700002,2025-08-25T15:17:56.224294Z,15.58,0.581,19.1,145.0
9700002,2025-08-25T16:17:56.224294Z,15.559,0.646,13.1,28.0
9700002,2025-08-25T17:17:56.224294Z,15.607,0.686,7.7,70.0
9700002,2025-08-25T18:17:56.224294Z,15.578,0.796,10.2,78.0
9700002,2025-08-25T19:17:56.224294Z,15.578,0.822,10.0,251.0
9700002,2025-08-25T20:17:56.224294Z,15.58,0.91,10.5,190.0
9700002,2025-08-25T21:17:56.224294Z,15.601,0.968,9.7,16.0
9700002,2025-08-25T22:17:56.224294Z,15.613,1.045,12.0,159.0
9700002,2025-08-25T23:17:56.224294Z,15.62,1.056,13.1,28.0
9700002,2025-08-26T00:17:56.224294Z,15.684,1.109,8.6,236.0
9700002,2025-08-26T01:17:56.224294Z,15.674,1.213,13.9,228.0
9700002,2025-08-26T02:17:56.224294Z,15.703,1.258,14.2,22.0
9700002,2025-08-26T03:17:56.224294Z,15.744,1.299,10.4,341.0
9700002,2025-08-26T04:17:56.224294Z,15.81,1.404,16.0,321.0
9700002,2025-08-26T05:17:56.224294Z,15.801,1.41,15.4,207.0
9700002,2025-08-26T06:17:56.224294Z,15.866,1.42,16.8,182.0
9700002,2025-08-26T07:17:56.224294Z,15.908,1.59,11.2,206.0
9700002,2025-08-26T08:17:56.224294Z,15.907,1.59,11.2,340.0
9700002,2025-08-26T09:17:56.224294Z,15.89,1.629,13.1,204.0
9700002,2025-08-26T10:17:56.224294Z,15.905,1.749,8.5,263.0
9700002,2025-08-26T11:17:56.224294Z,15.905,1.809,15.2,293.0
9700002,2025-08-26T12:17:56.224294Z,15.939,1.825,10.0,337.0
9700002,2025-08-26T13:17:56.224294Z,16.015,1.856,12.8,170.0
9700002,2025-08-26T14:17:56.224294Z,16.001,1.907,11.2,277.0
9700002,2025-08-26T15:17:56.224294Z,15.976,1.953,15.9,115.0
9700002,2025-08-26T16:17:56.224294Z,16.023,1.83,10.0,305.0
9700002,2025-08-26T17:17:56.224294Z,16.08,1.924,9.4,188.0
9700002,2025-08-26T18:17:56.224294Z,16.136,2.042,11.0,355.0
9700002,2025-08-26T19:17:56.224294Z,16.129,2.13,17.2,317.0
9700002,2025-08-26T20:17:56.224294Z,16.131,2.3,13.0,239.0
9700002,2025-08-26T21:17:56.224294Z,16.148,2.4,11.8,346.0
9700002,2025-08-26T22:17:56.224294Z,16.119,2.378,10.2,286.0
9700002,2025-08-26T23:17:56.224294Z,16.149,2.46,18.2,109.0
9700002,2025-08-27T00:17:56.224294Z,16.16,2.475,14.7,208.0
9700002,2025-08-27T01:17:56.224294Z,16.167,2.628,10.2,249.0
9700002,2025-08-27T02:17:56.224294Z,16.23,2.61,13.4,133.0
9700002,2025-08-27T03:17:56.224294Z,16.275,2.605,13.4,108.0
9700002,2025-08-27T04:17:56.224294Z,16.329,2.699,12.1,339.0
9700002,2025-08-27T05:17:56.224294Z,16.346,2.694,11.5,50.0
9700002,2025-08-27T06:17:56.224294Z,16.343,2.656,8.8,134.0
9700002,2025-08-27T07:17:56.224294Z,16.387,2.691,12.9,44.0
9700002,2025-08-27T08:17:56.224294Z,16.415,2.735,9.1,145.0
9700002,2025-08-27T09:17:56.224294Z,16.466,2.736,12.2,142.0
9700002,2025-08-27T10:17:56.224294Z,16.461,2.837,13.0,191.0
9700002,2025-08-27T11:17:56.224294Z,16.552,2.937,7.8,57.0
9700002,2025-08-27T12:17:56.224294Z,16.646,2.938,12.2,177.0
9700002,2025-08-27T13:17:56.224294Z,16.686,3.028,13.8,272.0
9700002,2025-08-27T14:17:56.224294Z,16.682,3.1,11.0,284.0
9700002,2025-08-27T15:17:56.224294Z,16.747,3.131,16.3,229.0
9700002,2025-08-27T16:17:56.224294Z,16.762,3.09,17.3,45.0
9700002,2025-08-27T17:17:56.224294Z,16.714,3.189,11.9,19.0
9700002,2025-08-27T18:17:56.224294Z,16.762,3.112,10.2,56.0
9700002,2025-08-27T19:17:56.224294Z,16.807,3.274,11.4,158.0
9700002,2025-08-27T20:17:56.224294Z,16.91,3.324,13.2,40.0
9700002,2025-08-27T21:17:56.224294Z,16.988,3.338,12.7,8.0
9700002,2025-08-27T22:17:56.224294Z,17.011,3.367,12.6,269.0
9700002,2025-08-27T23:17:56.224294Z,17.099,3.408,10.9,291.0
9700002,2025-08-28T00:17:56.224294Z,17.2,3.464,14.8,212.0
9700002,2025-08-28T01:17:56.224294Z,17.286,3.502,9.2,159.0
9700002,2025-08-28T02:17:56.224294Z,17.333,3.575,15.8,288.0
9700002,2025-08-28T03:17:56.224294Z,17.4,3.637,14.3,280.0
9700002,2025-08-28T04:17:56.224294Z,17.411,3.677,11.0,237.0
9700002,2025-08-28T05:17:56.224294Z,17.417,3.749,13.0,49.0
9700002,2025-08-28T06:17:56.224294Z,17.444,3.77,11.3,299.0
9700002,2025-08-28T07:17:56.224294Z,17.46,3.771,12.2,126.0
9700002,2025-08-28T08:17:56.224294Z,17.419,3.934,11.4,310.0
9700002,2025-08-28T09:17:56.224294Z,17.423,4.069,9.1,5.0
9700002,2025-08-28T10:17:56.224294Z,17.41,4.249,11.4,108.0
9700002,2025-08-28T11:17:56.224294Z,17.443,4.297,13.3,23.0
9700002,2025-08-28T12:17:56.224294Z,17.484,4.355,13.3,219.0
9700002,2025-08-28T13:17:56.224294Z,17.491,4.313,9.3,74.0
9700002,2025-08-28T14:17:56.224294Z,17.485,4.32,11.9,108.0
9700002,2025-08-28T15:17:56.224294Z,17.512,4.334,14.5,145.0
9700002,2025-08-28T16:17:56.224294Z,17.579,4.426,11.1,121.0
9700002,2025-08-28T17:17:56.224294Z,17.607,4.516,13.8,228.0
9700002,2025-08-28T18:17:56.224294Z,17.63,4.56,9.9,88.0
9700002,2025-08-28T19:17:56.224294Z,17.63,4.619,14.7,194.0
9700002,2025-08-28T20:17:56.224294Z,17.641,4.635,11.6,101.0
9700002,2025-08-28T21:17:56.224294Z,17.598,4.608,15.4,223.0
9700002,2025-08-28T22:17:56.224294Z,17.64,4.655,8.5,247.0
9700002,2025-08-28T23:17:56.224294Z,17.679,4.747,13.7,78.0
9700002,2025-08-29T00:17:56.224294Z,17.757,4.777,19.0,356.0
9700002,2025-08-29T01:17:56.224294Z,17.754,4.837,13.4,322.0
9700002,2025-08-29T02:17:56.224294Z,17.759,4.997,10.6,261.0
9700002,2025-08-29T03:17:56.224294Z,17.83,5.089,14.7,9.0
9700002,2025-08-29T04:17:56.224294Z,17.808,5.143,8.2,12.0
9700002,2025-08-29T05:17:56.224294Z,17.848,5.247,11.8,57.0
9700002,2025-08-29T06:17:56.224294Z,17.841,5.345,13.7,19.0
9700002,2025-08-29T07:17:56.224294Z,17.877,5.45,12.2,196.0
9700002,2025-08-29T08:17:56.224294Z,17.902,5.528,9.9,296.0
9700002,2025-08-29T09:17:56.224294Z,17.938,5.619,17.4,104.0
9700002,2025-08-29T10:17:56.224294Z,17.921,5.771,14.6,353.0
9700002,2025-08-29T11:17:56.224294Z,17.91,5.796,14.1,41.0
9700002,2025-08-29T12:17:56.224294Z,17.927,5.885,4.9,288.0
9700002,2025-08-29T13:17:56.224294Z,17.973,5.893,9.1,247.0
9700002,2025-08-29T14:17:56.224294Z,17.913,5.927,12.5,201.0
9700002,2025-08-29T15:17:56.224294Z,17.962,5.982,12.7,201.0
9700002,2025-08-29T16:17:56.224294Z,18.004,6.096,11.0,70.0
9700002,2025-08-29T17:17:56.224294Z,18.047,6.167,16.2,114.0
9700002,2025-08-29T18:17:56.224294Z,18.055,6.178,13.8,236.0
9700002,2025-08-29T19:17:56.224294Z,18.054,6.311,16.5,141.0
9700002,2025-08-29T20:17:56.224294Z,18.033,6.455,13.2,60.0
9700002,2025-08-29T21:17:56.224294Z,18.056,6.465,11.0,117.0
9700002,2025-08-29T22:17:56.224294Z,18.063,6.536,12.0,301.0
9700002,2025-08-29T23:17:56.224294Z,18.131,6.616,12.8,286.0
9700002,2025-08-30T00:17:56.224294Z,18.097,6.641,8.2,94.0
9700002,2025-08-30T01:17:56.224294Z,18.127,6.698,14.9,221.0
9700002,2025-08-30T02:17:56.224294Z,18.123,6.769,12.7,314.0
9700002,2025-08-30T03:17:56.224294Z,18.179,6.896,13.1,222.0
9700002,2025-08-30T04:17:56.224294Z,18.204,6.963,11.3,257.0
9700002,2025-08-30T05:17:56.224294Z,18.22,7.118,14.0,352.0
9700002,2025-08-30T06:17:56.224294Z,18.268,7.245,14.2,94.0
9700002,2025-08-30T07:17:56.224294Z,18.268,7.239,5.9,11.0
9700002,2025-08-30T08:17:56.224294Z,18.277,7.272,14.6,10.0
9700002,2025-08-30T09:17:56.224294Z,18.353,7.294,9.6,345.0
9700002,2025-08-30T10:17:56.224294Z,18.395,7.401,10.5,303.0
9700002,2025-08-30T11:17:56.224294Z,18.461,7.379,14.5,328.0
9700002,2025-08-30T12:17:56.224294Z,18.493,7.482,13.2,328.0
9700002,2025-08-30T13:17:56.224294Z,18.555,7.547,21.2,303.0
9700002,2025-08-30T14:17:56.224294Z,18.523,7.647,11.9,62.0
9700002,2025-08-30T15:17:56.224294Z,18.51,7.699,13.1,40.0
9700002,2025-08-30T16:17:56.224294Z,18.537,7.681,13.0,125.0
9700002,2025-08-30T17:17:56.224294Z,18.52,7.666,15.0,37.0
9700002,2025-08-30T18:17:56.224294Z,18.565,7.719,11.0,260.0
9700002,2025-08-30T19:17:56.224294Z,18.613,7.783,6.6,18.0
9700002,2025-08-30T20:17:56.224294Z,18.601,7.822,12.0,84.0
9700002,2025-08-30T21:17:56.224294Z,18.613,7.801,15.7,341.0
9700002,2025-08-30T22:17:56.224294Z,18.656,7.925,16.3,62.0
9700002,2025-08-30T23:17:56.224294Z,18.635,8.017,11.3,96.0
9700002,2025-08-31T00:17:56.224294Z,18.621,8.097,13.0,185.0
9700002,2025-08-31T01:17:56.224294Z,18.599,8.207,12.6,200.0
9700002,2025-08-31T02:17:56.224294Z,18.556,8.26,10.2,46.0
9700002,2025-08-31T03:17:56.224294Z,18.604,8.328,12.0,225.0
9700002,2025-08-31T04:17:56.224294Z,18.578,8.333,14.8,205.0
9700002,2025-08-31T05:17:56.224294Z,18.632,8.424,14.2,175.0
9700002,2025-08-31T06:17:56.224294Z,18.639,8.467,13.6,168.0
9700002,2025-08-31T07:17:56.224294Z,18.696,8.492,11.8,4.0
9700002,2025-08-31T08:17:56.224294Z,18.715,8.476,12.4,355.0
9700002,2025-08-31T09:17:56.224294Z,18.674,8.461,14.2,27.0
9700002,2025-08-31T10:17:56.224294Z,18.703,8.477,13.8,305.0
9700002,2025-08-31T11:17:56.224294Z,18.718,8.462,11.6,257.0
9700002,2025-08-31T12:17:56.224294Z,18.761,8.533,10.6,249.0
9700002,2025-08-31T13:17:56.224294Z,18.752,8.582,10.5,289.0
9700002,2025-08-31T14:17:56.224294Z,18.792,8.697,12.2,265.0
9700002,2025-08-31T15:17:56.224294Z,18.799,8.825,11.2,312.0
9700002,2025-08-31T16:17:56.224294Z,18.832,8.901,10.2,180.0
9700003,2025-08-23T09:17:56.227026Z,2.558,5.92,12.1,84.0
9700003,2025-08-23T10:17:56.227026Z,2.578,5.934,15.7,101.0
9700003,2025-08-23T11:17:56.227026Z,2.594,5.988,14.5,139.0
9700003,2025-08-23T12:17:56.227026Z,2.637,6.111,10.8,177.0
9700003,2025-08-23T13:17:56.227026Z,2.698,6.174,10.9,321.0
9700003,2025-08-23T14:17:56.227026Z,2.71,6.184,13.3,129.0
9700003,2025-08-23T15:17:56.227026Z,2.72,6.218,8.6,202.0
9700003,2025-08-23T16:17:56.227026Z,2.733,6.333,11.4,143.0
9700003,2025-08-23T17:17:56.227026Z,2.726,6.385,12.1,264.0
9700003,2025-08-23T18:17:56.227026Z,2.748,6.54,13.1,72.0
9700003,2025-08-23T19:17:56.227026Z,2.736,6.616,9.5,163.0
9700003,2025-08-23T20:17:56.227026Z,2.783,6.712,9.8,36.0
9700003,2025-08-23T21:17:56.227026Z,2.813,6.732,11.6,107.0
9700003,2025-08-23T22:17:56.227026Z,2.812,6.797,15.6,259.0
9700003,2025-08-23T23:17:56.227026Z,2.835,6.859,10.7,21.0
9700003,2025-08-24T00:17:56.227026Z,2.809,6.921,13.7,274.0
9700003,2025-08-24T01:17:56.227026Z,2.802,6.975,15.4,30.0
9700003,2025-08-24T02:17:56.227026Z,2.822,7.127,18.7,190.0
9700003,2025-08-24T03:17:56.227026Z,2.834,7.212,9.7,62.0
9700003,2025-08-24T04:17:56.227026Z,2.857,7.28,10.6,155.0
9700003,2025-08-24T05:17:56.227026Z,2.818,7.404,14.4,120.0
9700003,2025-08-24T06:17:56.227026Z,2.848,7.339,10.1,324.0
9700003,2025-08-24T07:17:56.227026Z,2.836,7.305,9.6,91.0
9700003,2025-08-24T08:17:56.227026Z,2.857,7.4,17.2,102.0
9700003,2025-08-24T09:17:56.227026Z,2.872,7.54,8.0,38.0
9700003,2025-08-24T10:17:56.227026Z,2.865,7.631,12.4,118.0
9700003,2025-08-24T11:17:56.227026Z,2.863,7.618,8.9,79.0
9700003,2025-08-24T12:17:56.227026Z,2.879,7.757,9.8,64.0
9700003,2025-08-24T13:17:56.227026Z,2.906,7.851,12.6,254.0
9700003,2025-08-24T14:17:56.227026Z,2.943,7.846,13.8,183.0
9700003,2025-08-24T15:17:56.227026Z,2.939,7.931,14.3,235.0
9700003,2025-08-24T16:17:56.227026Z,2.949,7.912,7.5,236.0
9700003,2025-08-24T17:17:56.227026Z,2.993,7.933,15.6,188.0
9700003,2025-08-24T18:17:56.227026Z,3.007,7.969,14.5,296.0
9700003,2025-08-24T19:17:56.227026Z,3.023,7.991,10.6,91.0
9700003,2025-08-24T20:17:56.227026Z,3.039,8.094,12.0,245.0
9700003,2025-08-24T21:17:56.227026Z,3.064,8.214,11.2,143.0
9700003,2025-08-24T22:17:56.227026Z,3.107,8.248,13.2,223.0
9700003,2025-08-24T23:17:56.227026Z,3.097,8.375,10.8,308.0
9700003,2025-08-25T00:17:56.227026Z,3.138,8.455,11.6,230.0
9700003,2025-08-25T01:17:56.227026Z,3.136,8.505,11.5,52.0
9700003,2025-08-25T02:17:56.227026Z,3.114,8.556,15.2,37.0
9700003,2025-08-25T03:17:56.227026Z,3.135,8.734,10.6,54.0
9700003,2025-08-25T04:17:56.227026Z,3.111,8.764,16.5,56.0
9700003,2025-08-25T05:17:56.227026Z,3.085,8.858,13.0,257.0
9700003,2025-08-25T06:17:56.227026Z,3.096,8.857,11.5,178.0
9700003,2025-08-25T07:17:56.227026Z,3.114,8.927,10.7,14.0
9700003,2025-08-25T08:17:56.227026Z,3.134,8.942,12.3,13.0
9700003,2025-08-25T09:17:56.227026Z,3.173,9.035,13.3,41.0
9700003,2025-08-25T10:17:56.227026Z,3.164,9.053,10.0,56.0
9700003,2025-08-25T11:17:56.227026Z,3.212,9.138,10.9,81.0
9700003,2025-08-25T12:17:56.227026Z,3.241,9.187,14.9,312.0
9700003,2025-08-25T13:17:56.227026Z,3.263,9.184,9.5,222.0
9700003,2025-08-25T14:17:56.227026Z,3.253,9.238,11.2,143.0
9700003,2025-08-25T15:17:56.227026Z,3.264,9.377,9.2,348.0
9700003,2025-08-25T16:17:56.227026Z,3.259,9.423,13.3,200.0
9700003,2025-08-25T17:17:56.227026Z,3.307,9.468,11.0,170.0
9700003,2025-08-25T18:17:56.227026Z,3.244,9.521,13.1,222.0
9700003,2025-08-25T19:17:56.227026Z,3.214,9.55,8.6,161.0
9700003,2025-08-25T20:17:56.227026Z,3.228,9.642,15.0,334.0
9700003,2025-08-25T21:17:56.227026Z,3.268,9.682,13.4,69.0
9700003,2025-08-25T22:17:56.227026Z,3.282,9.786,9.0,119.0
9700003,2025-08-25T23:17:56.227026Z,3.333,9.882,9.0,141.0
9700003,2025-08-26T00:17:56.227026Z,3.362,9.954,12.3,40.0
9700003,2025-08-26T01:17:56.227026Z,3.343,9.992,7.8,237.0
9700003,2025-08-26T02:17:56.227026Z,3.38,10.21,14.6,294.0
9700003,2025-08-26T03:17:56.227026Z,3.408,10.244,12.3,255.0
9700003,2025-08-26T04:17:56.227026Z,3.369,10.304,12.3,120.0
9700003,2025-08-26T05:17:56.227026Z,3.385,10.315,12.7,92.0
9700003,2025-08-26T06:17:56.227026Z,3.401,10.301,11.6,114.0
9700003,2025-08-26T07:17:56.227026Z,3.414,10.388,10.3,274.0
9700003,2025-08-26T08:17:56.227026Z,3.451,10.425,18.5,191.0
9700003,2025-08-26T09:17:56.227026Z,3.433,10.433,9.7,18.0
9700003,2025-08-26T10:17:56.227026Z,3.469,10.427,11.2,337.0
9700003,2025-08-26T11:17:56.227026Z,3.474,10.511,7.8,118.0
9700003,2025-08-26T12:17:56.227026Z,3.467,10.576,9.4,43.0
9700003,2025-08-26T13:17:56.227026Z,3.438,10.683,14.2,27.0
9700003,2025-08-26T14:17:56.227026Z,3.46,10.825,18.2,142.0
9700003,2025-08-26T15:17:56.227026Z,3.484,10.848,9.1,238.0
9700003,2025-08-26T16:17:56.227026Z,3.512,10.817,13.1,55.0
9700003,2025-08-26T17:17:56.227026Z,3.514,10.834,13.1,85.0
9700003,2025-08-26T18:17:56.227026Z,3.546,10.923,9.9,286.0
9700003,2025-08-26T19:17:56.227026Z,3.584,10.905,12.5,116.0
9700003,2025-08-26T20:17:56.227026Z,3.603,10.971,12.1,357.0
9700003,2025-08-26T21:17:56.227026Z,3.588,11.017,15.3,42.0
9700003,2025-08-26T22:17:56.227026Z,3.597,11.048,10.9,151.0
9700003,2025-08-26T23:17:56.227026Z,3.626,11.151,17.7,288.0
9700003,2025-08-27T00:17:56.227026Z,3.665,11.228,11.2,107.0
9700003,2025-08-27T01:17:56.227026Z,3.694,11.384,12.7,135.0
9700003,2025-08-27T02:17:56.227026Z,3.712,11.426,9.1,92.0
9700003,2025-08-27T03:17:56.227026Z,3.753,11.442,3.9,168.0
9700003,2025-08-27T04:17:56.227026Z,3.758,11.454,10.1,99.0
9700003,2025-08-27T05:17:56.227026Z,3.765,11.551,14.4,300.0
9700003,2025-08-27T06:17:56.227026Z,3.77,11.607,11.6,356.0
9700003,2025-08-27T07:17:56.227026Z,3.847,11.693,10.8,43.0
9700003,2025-08-27T08:17:56.227026Z,3.862,11.713,11.8,252.0
9700003,2025-08-27T09:17:56.227026Z,3.868,11.743,11.5,22.0
9700003,2025-08-27T10:17:56.227026Z,3.889,11.869,10.7,79.0
9700003,2025-08-27T11:17:56.227026Z,3.857,11.893,8.5,63.0
9700003,2025-08-27T12:17:56.227026Z,3.875,11.99,15.7,349.0
9700003,2025-08-27T13:17:56.227026Z,3.884,12.107,12.5,196.0
9700003,2025-08-27T14:17:56.227026Z,3.935,12.202,13.0,333.0
9700003,2025-08-27T15:17:56.227026Z,3.953,12.278,11.6,261.0
9700003,2025-08-27T16:17:56.227026Z,3.952,12.244,13.6,312.0
9700003,2025-08-27T17:17:56.227026Z,3.938,12.357,14.4,12.0
9700003,2025-08-27T18:17:56.227026Z,3.867,12.433,13.7,130.0
9700003,2025-08-27T19:17:56.227026Z,3.901,12.474,11.0,350.0
9700003,2025-08-27T20:17:56.227026Z,3.9,12.54,12.8,197.0
9700003,2025-08-27T21:17:56.227026Z,3.878,12.508,11.1,207.0
9700003,2025-08-27T22:17:56.227026Z,3.904,12.492,15.0,25.0
9700003,2025-08-27T23:17:56.227026Z,3.971,12.568,9.4,213.0
9700003,2025-08-28T00:17:56.227026Z,3.999,12.627,11.8,300.0
9700003,2025-08-28T01:17:56.227026Z,4.035,12.633,11.5,274.0
9700003,2025-08-28T02:17:56.227026Z,4.073,12.713,12.4,195.0
9700003,2025-08-28T03:17:56.227026Z,4.075,12.704,13.5,105.0
9700003,2025-08-28T04:17:56.227026Z,4.089,12.766,12.0,90.0
9700003,2025-08-28T05:17:56.227026Z,4.082,12.829,11.2,184.0
9700003,2025-08-28T06:17:56.227026Z,4.136,12.904,10.6,321.0
9700003,2025-08-28T07:17:56.227026Z,4.204,12.939,12.1,253.0
9700003,2025-08-28T08:17:56.227026Z,4.231,12.97,10.1,271.0
9700003,2025-08-28T09:17:56.227026Z,4.271,13.086,8.3,84.0
9700003,2025-08-28T10:17:56.227026Z,4.282,13.183,10.2,135.0
9700003,2025-08-28T11:17:56.227026Z,4.263,13.216,13.3,271.0
9700003,2025-08-28T12:17:56.227026Z,4.275,13.322,12.0,10.0
9700003,2025-08-28T13:17:56.227026Z,4.388,13.372,10.3,145.0
9700003,2025-08-28T14:17:56.227026Z,4.43,13.437,12.4,206.0
9700003,2025-08-28T15:17:56.227026Z,4.491,13.481,10.4,65.0
